# Index is generated on 2013-04-26 16:42  from 
#reference dates are:
# Winter ref time is 2013-01-01 00:00 (local)
# Summer ref time is 2013-06-01 00:00 (local)
#Remapped timezones:
#        America/Creston is now Etc/GMT-7
#        Asia/Hebron is now Etc/GMT+2
#        Africa/Juba is now Africa/Khartoum
# format 
# zone = index winter_offset summer_offset tzinfo_name wordy_windows_timezone_name
# Add offset to GMT to get local time....
TIMEZONE_INDEX_0
have_country_code = YES
zone  =   321  AUS      39600    36000 Australia/Hobart Tasmania Standard Time
zone  =   322  AUS      36000    36000 Australia/Lindeman ###Australia/Lindeman
zone  =   323  AUS      39600    37800 Australia/Lord_Howe ###Australia/Lord_Howe
zone  =   324  AUS      39600    36000 Australia/Melbourne ###Australia/Melbourne
zone  =   325  AUS      28800    28800 Australia/Perth W. Australia Standard Time
zone  =   326  AUS      39600    36000 Australia/Sydney AUS Eastern Standard Time
zone  =   327  NLD       3600     7200 Europe/Amsterdam W. Europe Standard Time
zone  =   328  AND       3600     7200 Europe/Andorra W. Europe Standard Time
zone  =   329  GRC       7200    10800 Europe/Athens GTB Standard Time
zone  =   330  SRB       3600     7200 Europe/Belgrade Central Europe Standard Time
zone  =   331  DEU       3600     7200 Europe/Berlin W. Europe Standard Time
zone  =   332  SVK       3600     7200 Europe/Bratislava Central Europe Standard Time
zone  =   333  BEL       3600     7200 Europe/Brussels Romance Standard Time
zone  =   334  ROU       7200    10800 Europe/Bucharest GTB Standard Time
zone  =   335  HUN       3600     7200 Europe/Budapest Central Europe Standard Time
zone  =   336  MDA       7200    10800 Europe/Chisinau GTB Standard Time
zone  =   337  DNK       3600     7200 Europe/Copenhagen Romance Standard Time
zone  =   338  IRL          0     3600 Europe/Dublin GMT Standard Time
zone  =   339  GIB       3600     7200 Europe/Gibraltar W. Europe Standard Time
zone  =   340  GGY          0     3600 Europe/Guernsey GMT Standard Time
zone  =   341  FIN       7200    10800 Europe/Helsinki FLE Standard Time
zone  =   342  IMN          0     3600 Europe/Isle_of_Man GMT Standard Time
zone  =   343  TUR       7200    10800 Europe/Istanbul Turkey Standard Time
zone  =   344  JEY          0     3600 Europe/Jersey GMT Standard Time
zone  =   345  RUS      10800    10800 Europe/Kaliningrad Kaliningrad Standard Time
zone  =   346  UKR       7200    10800 Europe/Kiev FLE Standard Time
zone  =   347  PRT          0     3600 Europe/Lisbon ###Europe/Lisbon
zone  =   348  SVN       3600     7200 Europe/Ljubljana Central Europe Standard Time
zone  =   349  GBR          0     3600 Europe/London GMT Standard Time
